Ref ID,Development Status (short),Installed Capacity (MWelec),Operational,lon,lat,area (sqm)
18460,Awaiting Construction,0.19,,-2.431,53.187,3278
18462,Application Submitted,0.48,,-0.632,52.902,8712
18464,Application Submitted,42.0,,1.523,52.425,786741
18468,Awaiting Construction,,,-0.434,53.433,
18469,Awaiting Construction,0.77,,-2.171,51.841,14146
18470,Awaiting Construction,0.42,,-0.732,52.401,7588
18471,Awaiting Construction,42.0,,0.837,52.192,786741
18472,Awaiting Construction,0.41,,-1.066,52.958,7401
18473,Awaiting Construction,1.1,,-0.665,53.62,20330
18481,Awaiting Construction,0.19,,-1.038,51.796,3278
18482,Application Submitted,3.15,,-2.385,56.916,58744
18510,Awaiting Construction,0.8,,0.175,51.56,14709
18511,Awaiting Construction,0.21,,-2.122,52.809,3653
18514,Awaiting Construction,,,-1.177,52.262,6198
18515,Awaiting Construction,0.19,,-1.79,51.044,3278
18518,Awaiting Construction,16.2,,-3.449,50.752,238900
18522,Awaiting Construction,0.17,,-0.235,51.517,2903
18523,Awaiting Construction,,,-2.191,53.057,
18525,Awaiting Construction,,,0.749,51.444,1982
18528,Awaiting Construction,0.59,,-2.454,50.708,10774
18531,Awaiting Construction,0.55,,-1.123,51.881,10024
18532,Application Submitted,49.9,,-1.277,53.404,1028900
18534,Awaiting Construction,0.62,,0.091,52.566,11336
18536,Application Submitted,28.0,,0.585,52.441,431000
18540,Awaiting Construction,0.27,,-0.061,51.504,4777
18541,Awaiting Construction,0.19,,-1.481,51.784,3278
18542,Awaiting Construction,0.18,,-0.821,52.971,2433
18546,Awaiting Construction,,,-0.436,51.589,
18548,Awaiting Construction,0.28,,-0.038,52.821,4965
18551,Awaiting Construction,0.55,,-0.537,53.454,10024
18552,Awaiting Construction,,,-1.289,54.607,
18557,Awaiting Construction,0.65,,-0.662,53.615,11898
18558,Awaiting Construction,1.16,,-2.153,52.273,21455
18559,Awaiting Construction,5.0,,-1.035,51.426,93411
18561,Application Submitted,,,-0.659,51.591,1360000
18563,Application Submitted,42.0,,-0.659,51.591,1203400
18565,Awaiting Construction,0.37,,-1.088,53.905,12800
18568,Application Submitted,30.7,,-3.342,51.602,574994
18570,Awaiting Construction,0.24,,-3.539,50.738,3480
18579,Awaiting Construction,0.22,,-0.403,51.5,3840
18584,Awaiting Construction,0.17,,-2.232,51.86,2903
18589,Application Submitted,0.24,,-2.115,52.197,4215
18591,Awaiting Construction,,,-1.741,55.049,
18592,Awaiting Construction,0.19,,-1.087,52.591,3278
18594,Awaiting Construction,0.53,,-2.415,52.678,9649
18597,Awaiting Construction,0.39,,-0.393,51.908,7026
18598,Awaiting Construction,,,-2.9,51.789,4700
18600,Awaiting Construction,0.8,,-0.075,53.576,14709
18603,Application Submitted,16.14,,-1.268,52.962,302160
18606,Awaiting Construction,0.18,,1.081,51.285,3091
18607,Awaiting Construction,1.5,,-0.067,53.575,27826
18608,Revised,0.26,,-1.061,52.954,4590
18611,Revised,0.25,,-1.333,53.243,4402
18612,Awaiting Construction,0.56,,-2.469,53.108,10211
18613,Awaiting Construction,,,-1.137,51.753,2422
18622,Awaiting Construction,0.6,,-0.293,51.371,10961
18624,Application Submitted,0.3,,-3.436,51.738,7784
18625,Awaiting Construction,0.15,,-1.875,50.755,2528
18626,Awaiting Construction,0.79,,-2.244,52.366,14521
18632,Awaiting Construction,0.2,,1.39,51.35,3465
18633,Awaiting Construction,0.97,,-0.078,52.789,17894
18634,Awaiting Construction,0.24,,-1.325,50.927,4215
18635,Application Submitted,1.0,,-1.448,54.662,18456
18636,Awaiting Construction,0.54,,-2.479,53.104,9837
18640,Awaiting Construction,0.23,,-1.478,52.895,4028
18641,Awaiting Construction,0.6,,-2.851,53.124,10961
18642,Application Submitted,22.0,,-0.947,51.287,411968
18646,Awaiting Construction,0.9,,-1.244,50.87,16582
18650,Awaiting Construction,1.11,,-0.669,53.586,20518
18653,Awaiting Construction,0.23,,0.248,50.971,4028
18654,Awaiting Construction,,,-0.267,51.534,
18655,Awaiting Construction,0.49,,-2.405,53.554,8900
18657,Awaiting Construction,,,0.281,52.164,5000
18658,Awaiting Construction,,,-2.287,53.534,
18661,Awaiting Construction,0.3,,-2.536,51.19,5339
18662,Awaiting Construction,0.29,,-2.537,51.19,5152
18663,Awaiting Construction,0.18,,0.998,51.262,3091
18664,Application Submitted,28.0,,-4.314,55.746,570000
18669,Awaiting Construction,,,1.17,51.907,
18673,Awaiting Construction,1.12,,-2.472,53.106,20705
18674,Awaiting Construction,0.22,,-2.741,53.428,3840
18676,Awaiting Construction,0.16,,-1.898,53.878,2716
18677,Awaiting Construction,0.28,,-1.812,53.925,4965
18681,Awaiting Construction,30.0,,0.167,51.689,561877
18689,Application Submitted,35.2,,-1.339,52.937,659318
18690,Awaiting Construction,1.01,,-2.214,52.528,18644
18691,Application Submitted,49.9,,-2.193,55.022,655000
18693,Application Submitted,45.0,,-0.835,52.78,842957
18695,Awaiting Construction,0.16,,-0.265,50.833,2716
18696,Awaiting Construction,0.17,,0.303,51.6,2903
18697,Awaiting Construction,,,-1.037,51.832,112
18698,Application Submitted,49.9,,-0.39,51.738,1068100
18700,Awaiting Construction,0.19,,0.78,52.423,3278
18702,Awaiting Construction,0.15,,0.823,51.303,2528
18705,Application Submitted,28.0,,1.136,52.724,363600
18706,Awaiting Construction,0.2,,0.869,51.868,3465
18707,Awaiting Construction,0.17,,-2.87,53.354,2903
18714,Awaiting Construction,0.39,,-1.418,53.417,7026
18715,Awaiting Construction,2.7,,1.348,51.351,50312
18718,Awaiting Construction,16.0,,0.887,51.011,397600
18727,No Application Required,,,0.175,51.56,
18733,Awaiting Construction,0.16,,-0.567,51.751,2716
18738,Awaiting Construction,0.4,,-1.366,53.007,7213
18739,Awaiting Construction,8.8,,-0.055,51.696,164618
18740,Awaiting Construction,0.3,,-1.367,53.006,5339
18743,Awaiting Construction,0.71,,0.009,51.758,13022
18745,Revised,0.31,,-1.316,54.631,5527
18746,Application Submitted,8.8,,-2.111,52.481,164618
18747,Awaiting Construction,,,-1.284,51.625,
18748,Awaiting Construction,0.22,,-0.354,53.737,3840
18749,Awaiting Construction,0.4,,-1.366,53.007,7213
18750,Awaiting Construction,0.51,,-1.275,53.717,9274
18752,Awaiting Construction,0.15,,-1.274,54.574,2528
18753,Awaiting Construction,0.5,,-1.286,53.723,9087
18755,Awaiting Construction,0.41,,0.919,51.311,7401
18756,Awaiting Construction,0.33,,-1.563,54.994,5901
18761,Awaiting Construction,0.18,,-1.559,54.954,3091
18763,Awaiting Construction,0.21,,0.033,51.585,3653
18765,Application Submitted,,,-0.662,52.364,2010000
18768,Awaiting Construction,0.25,,-1.333,53.243,4402
18769,Awaiting Construction,0.26,,-1.061,52.954,4590
18772,Awaiting Construction,0.2,,-0.38,51.397,3465
18773,Awaiting Construction,0.6,,0.244,51.463,10961
18779,Revised,0.28,,-0.028,51.018,4965
18781,Awaiting Construction,0.23,,-1.082,53.557,3500
18784,Awaiting Construction,0.68,,-1.644,51.377,12460
18785,Awaiting Construction,0.15,,-0.116,53.581,2528
18786,Revised,0.36,,-0.304,51.539,6464
18787,Awaiting Construction,0.46,,-2.898,53.415,8337
18789,Awaiting Construction,0.31,,1.29,52.622,5527
18791,Awaiting Construction,0.26,,0.439,52.513,4590
18793,Awaiting Construction,0.43,,-0.777,51.371,5700
18794,Awaiting Construction,1.01,,-1.061,52.954,18644
18797,Application Submitted,12.0,,-2.625,53.653,397000
18799,Awaiting Construction,0.9,,-0.596,54.471,16582
18800,Awaiting Construction,0.72,,-2.996,51.646,13210
18801,Application Submitted,,,-2.052,52.456,
18810,Awaiting Construction,0.36,,0.571,51.87,6464
18812,Application Submitted,44.0,,-1.557,52.774,824218
18813,Awaiting Construction,0.19,,-1.634,54.954,3278
18815,Awaiting Construction,6.8,,-2.66,53.412,127141
18817,Awaiting Construction,0.22,,-2.944,53.869,3840
18818,Revised,,,-3.668,56.011,
18820,Awaiting Construction,0.16,,-1.861,51.46,2716
18821,Awaiting Construction,0.21,,-2.14,53.609,3653
18822,Awaiting Construction,,,-0.361,50.83,193
18824,Awaiting Construction,0.15,,1.244,51.357,2528
18825,Application Submitted,0.27,,0.76,51.366,4777
18827,Awaiting Construction,0.3,,-0.266,51.493,5339
18833,Awaiting Construction,0.28,,-0.93,52.524,4965
18834,Awaiting Construction,0.56,,-2.631,52.887,9100
18836,Awaiting Construction,0.41,,-1.288,52.371,7401
18837,Awaiting Construction,49.9,,-2.808,51.363,1124200
18845,Awaiting Construction,0.57,,0.513,51.752,10399
18846,Awaiting Construction,,,-2.82,50.933,
18848,Awaiting Construction,0.3,,-0.283,52.608,5339
18851,Awaiting Construction,0.3,,-0.822,53.844,5339
18853,Awaiting Construction,0.17,,0.046,51.521,2903
18864,Awaiting Construction,0.19,,-0.967,51.479,4920
18867,Awaiting Construction,0.53,,-2.879,53.263,9649
18868,Awaiting Construction,0.71,,0.074,52.562,13022
18869,Awaiting Construction,,,-4.171,55.75,1865
18871,Awaiting Construction,,,-3.033,52.884,
18874,Awaiting Construction,0.43,,-3.212,54.116,7775
18876,Awaiting Construction,,,-2.046,52.464,
18877,Awaiting Construction,0.2,,0.05,51.54,3465
18879,Awaiting Construction,1.3,,0.551,52.312,20000
18881,Application Submitted,9.9,,-3.4,51.553,209200
18884,Awaiting Construction,1.28,,-3.051,52.918,26000
18892,Awaiting Construction,0.2,,-2.696,53.635,3465
18894,Awaiting Construction,0.25,,-2.056,52.931,4402
18899,Awaiting Construction,0.31,,-2.742,53.419,5527
18901,Awaiting Construction,,,-3.032,53.752,1650
18902,Awaiting Construction,0.17,,0.142,51.496,2903
18903,Awaiting Construction,0.16,,-0.197,51.888,2716
18904,Awaiting Construction,0.25,,-1.871,52.897,4402
18905,Application Submitted,34.0,,-1.096,53.341,636832
18907,Awaiting Construction,0.27,,-2.054,52.481,4777
18911,Application Submitted,30.0,,-1.571,54.279,459600
18916,Awaiting Construction,0.16,,-1.086,50.796,2716
18917,Application Submitted,40.0,,-2.449,51.761,749264
18918,Application Submitted,20.2,,-0.607,53.24,347800
18920,Application Submitted,40.0,,-1.51,51.738,679000
18922,Awaiting Construction,0.6,,-0.904,53.697,10961
18923,Awaiting Construction,0.28,,0.107,50.975,4965
18924,Awaiting Construction,0.37,,-1.565,54.526,6651
18944,Application Submitted,49.9,,-3.087,56.296,1030000
18948,Awaiting Construction,0.21,,0.661,52.887,3653
18949,Application Submitted,49.9,,-1.341,53.843,940000
18951,Application Submitted,13.0,,-3.487,54.703,197100
18953,Awaiting Construction,,,0.437,52.077,
18954,Awaiting Construction,0.2,,-1.092,52.305,3465
18955,Application Submitted,49.9,,-1.03,53.778,825000
18959,Application Submitted,32.0,,-2.168,55.018,407800
18961,Awaiting Construction,0.17,,-4.328,55.887,2903
18966,Awaiting Construction,,,-0.08,51.528,130
18970,Awaiting Construction,,,-1.062,51.299,1992
18971,Awaiting Construction,0.42,,-1.152,50.814,7588
18976,Awaiting Construction,20.0,,1.093,51.804,320000
18977,Application Submitted,30.0,,-2.248,51.289,485000
18978,Application Submitted,16.0,,-1.319,52.472,229500
18982,Application Submitted,49.9,,-2.975,56.633,870000
18985,Awaiting Construction,0.39,,-4.188,52.241,7026
18987,Application Submitted,49.9,,-1.37,54.793,785200
18997,Awaiting Construction,,,-1.576,54.592,
18998,Under Construction,,,-0.607,51.241,
19005,Awaiting Construction,0.65,,0.037,51.486,11898
19007,Application Submitted,49.99,,-0.889,52.002,854900
19008,Awaiting Construction,0.81,,-0.126,53.582,14896
19013,Awaiting Construction,0.24,,-2.669,51.516,4215
19016,Application Submitted,165.0,,-2.552,55.993,3091595
19046,Awaiting Construction,,,-0.182,51.128,
19047,Awaiting Construction,0.77,,-0.435,51.767,14146
19049,Revised,0.15,,1.36,51.37,2528
19051,Awaiting Construction,0.33,,-2.288,53.36,5901
19052,Awaiting Construction,0.22,,-1.054,53.948,3840
19053,Application Submitted,,,-3.471,56.421,
19054,Awaiting Construction,0.15,,-0.415,53.607,2528
19055,Awaiting Construction,1.6,,-1.457,53.83,29700
19056,Awaiting Construction,2.4,,-2.647,51.535,44690
19065,Awaiting Construction,1.0,,-1.14,54.602,18456
19068,Awaiting Construction,0.2,,-1.353,53.447,3465
19076,Application Submitted,12.0,,0.377,51.873,188000
19077,Application Submitted,30.0,,-0.241,51.694,395900
19078,Awaiting Construction,0.15,,-1.057,53.949,2528
19081,Awaiting Construction,0.32,,0.464,50.837,5714
19082,Application Submitted,30.0,,-2.798,53.261,770000
19085,Application Submitted,40.0,,-3.44,55.873,760000
19094,Application Submitted,20.0,,-1.569,53.686,356300
19099,Application Submitted,29.0,,-0.575,53.274,543139
19101,Awaiting Construction,,,-1.41,50.904,
19108,Application Submitted,0.17,,-0.975,51.443,2903
19109,Awaiting Construction,10.0,,-2.692,51.355,136000
19110,Awaiting Construction,0.82,,-2.616,56.551,15083
19111,Awaiting Construction,,,-1.843,51.544,
19112,Awaiting Construction,0.34,,-1.211,52.597,6089
19113,Operational,0.45,2025-10-01,-0.406,51.304,8150
19114,Awaiting Construction,0.47,,-2.7,53.784,8525
19115,Awaiting Construction,0.26,,-1.979,52.493,4590
19117,Awaiting Construction,0.22,,-2.241,53.485,3840
19118,Application Submitted,5.6,,-0.89,52.332,80000
19122,Awaiting Construction,0.58,,-1.587,54.904,10586
19124,Application Submitted,15.0,,1.386,52.57,294000
19125,Application Submitted,15.0,,-4.136,51.118,441200
19126,Awaiting Construction,0.77,,-0.189,52.348,14146
19128,Application Submitted,39.33,,-0.605,52.455,756700
19133,Awaiting Construction,0.19,,-0.345,51.751,3278
19138,Awaiting Construction,0.18,,-2.165,53.01,3091
19146,Application Submitted,40.0,,-2.587,50.887,704000
19151,Awaiting Construction,2.0,,-3.944,55.869,37195
19152,Awaiting Construction,,,-2.794,52.709,
19153,Awaiting Construction,1.57,,-1.203,52.631,29137
19154,Awaiting Construction,0.24,,0.0,51.518,4215
19156,Awaiting Construction,0.36,,-1.424,51.597,6464
19158,Awaiting Construction,,,0.68,51.205,
19159,Application Submitted,35.0,,-1.686,51.565,486300
19160,Application Submitted,49.9,,-1.233,53.686,934776
19162,Awaiting Construction,0.35,,0.138,51.529,6276
19163,Awaiting Construction,0.23,,-1.984,53.453,4028
19165,Awaiting Construction,23.0,,-0.679,52.949,577700
19172,Application Submitted,49.9,,0.919,52.632,983600
19174,Awaiting Construction,0.31,,-1.316,54.631,5527
19175,Application Submitted,38.37,,-0.472,51.971,628200
19180,Awaiting Construction,0.21,,-3.033,52.884,3653
19181,Awaiting Construction,1.6,,-3.204,50.986,29700
19182,Awaiting Construction,0.38,,-1.666,54.218,4800
19183,Awaiting Construction,0.28,,-1.869,51.924,4965
19185,Awaiting Construction,0.25,,-2.309,53.465,4402
19187,Application Submitted,21.5,,-1.331,52.648,319000
19188,Awaiting Construction,0.49,,-0.621,51.483,8900
19194,Application Submitted,,,-0.657,51.383,
19196,Awaiting Construction,0.17,,-2.597,52.9,2903
19199,Awaiting Construction,0.18,,-2.321,53.424,3091
19202,Awaiting Construction,0.5,,-1.769,53.655,9087
19203,Awaiting Construction,0.2,,-3.033,52.884,3465
19204,Awaiting Construction,0.3,,-3.07,53.408,5339
19206,Awaiting Construction,0.31,,-1.181,52.931,5527
19208,Awaiting Construction,0.3,,-0.842,53.877,5339
19217,Awaiting Construction,0.2,,-1.534,54.886,3465
19218,Awaiting Construction,49.9,,-1.095,52.422,770000
19220,Application Submitted,25.0,,-1.978,51.688,520000
19222,Application Submitted,34.0,,-3.035,51.022,577100
19223,Awaiting Construction,0.2,,-1.948,52.563,3465
19224,Awaiting Construction,0.15,,-1.761,53.661,2528
19226,Awaiting Construction,0.6,,-0.908,52.184,10961
19230,Application Submitted,40.0,,1.48,52.346,565000
19231,Awaiting Construction,1.3,,-2.98,53.172,19150
19233,Application Submitted,0.24,,-0.207,51.902,4215
19234,Awaiting Construction,,,-1.454,52.917,
19235,Awaiting Construction,,,-1.079,51.262,632
19236,Awaiting Construction,0.28,,-0.365,51.663,4965
19238,Under Construction,,,-2.735,54.311,
19240,Awaiting Construction,0.15,,0.09,52.363,2528
19241,Awaiting Construction,0.18,,-0.46,52.15,3091
19242,Awaiting Construction,0.2,,-2.246,53.044,3465
19243,Awaiting Construction,0.21,,-1.053,53.983,3653
19244,Awaiting Construction,,,0.118,51.42,
19246,Awaiting Construction,1.0,,-2.844,56.647,18456
19247,Application Submitted,40.0,,-2.601,51.453,557000
19248,Application Submitted,49.9,,-1.268,53.567,940000
19250,Application Submitted,30.0,,-2.082,53.38,561877
19255,Application Submitted,42.0,,0.856,52.323,552000
19260,Awaiting Construction,,,0.808,51.942,
19261,Awaiting Construction,,,-2.289,51.899,
19264,Awaiting Construction,0.57,,-1.664,53.571,10399
19271,Awaiting Construction,0.15,,1.36,51.37,2528
19277,Awaiting Construction,0.2,,-1.459,50.889,3465
19278,Awaiting Construction,0.22,,0.342,52.109,3840
19279,Application Submitted,15.0,,-2.61,51.393,280797
19280,Awaiting Construction,0.16,,0.037,51.597,2716
19281,Awaiting Construction,0.25,,-1.339,52.703,4402
19282,Application Submitted,9.9,,-4.224,57.496,185230
19283,Awaiting Construction,,,0.139,52.101,46000
19284,Application Submitted,,,-1.835,52.653,
19290,Awaiting Construction,0.2,,-1.547,53.849,3465
19292,Awaiting Construction,0.73,,-2.098,52.811,13397
19295,Application Submitted,5.8,,-1.536,55.063,110000
19297,Awaiting Construction,0.17,,-2.435,53.097,2903
19298,Application Submitted,0.21,,-2.969,53.424,3653
19299,Awaiting Construction,0.35,,-2.127,52.579,6276
19300,Awaiting Construction,0.21,,-0.2,51.639,3653
19301,Awaiting Construction,0.5,,-0.825,52.048,9087
19304,Awaiting Construction,0.4,,-2.081,53.488,7213
19314,Application Submitted,0.6,,-0.408,52.912,10961
19320,Application Submitted,49.9,,0.108,51.724,1001000
19328,Awaiting Construction,0.22,,-2.296,53.402,3840
19329,Awaiting Construction,0.38,,-2.731,53.427,6838
19331,Awaiting Construction,0.17,,-2.907,53.447,2903
19332,Application Submitted,49.9,,-1.248,53.984,868100
19336,Awaiting Construction,,,-0.462,51.347,
19337,Awaiting Construction,0.36,,-2.183,53.564,6464
19339,Awaiting Construction,0.25,,-1.453,54.993,4402
19340,Awaiting Construction,0.27,,-2.131,53.494,4777
19341,Awaiting Construction,0.16,,-0.524,52.478,2716
19342,Awaiting Construction,1.2,,-0.243,52.613,22204
19343,Awaiting Construction,0.27,,-1.526,54.527,4777
19345,Awaiting Construction,,,-0.344,51.556,
19346,Awaiting Construction,0.25,,-1.198,53.984,6800
19347,Awaiting Construction,0.34,,-1.812,52.429,6089
19348,Awaiting Construction,0.15,,-2.983,53.48,2528
19350,Awaiting Construction,0.17,,-2.257,50.682,2903
19351,Awaiting Construction,0.5,,-2.126,53.384,9087
19352,Awaiting Construction,0.21,,-2.208,52.449,3653
19353,Awaiting Construction,30.0,,0.2,51.889,479192
19355,Awaiting Construction,0.2,,-2.863,53.464,3465
19356,Awaiting Construction,0.15,,-0.461,51.482,2528
19357,Awaiting Construction,0.24,,-3.04,53.836,4215
19358,Awaiting Construction,0.17,,-3.321,50.882,2903
19359,Awaiting Construction,0.22,,-0.658,52.898,3840
19362,Awaiting Construction,0.27,,0.51,51.606,4777
19367,Application Submitted,40.0,,-2.819,51.116,590400
19368,Application Submitted,15.0,,-2.586,51.382,280797
19369,Awaiting Construction,49.9,,-0.491,52.185,1708100
19374,Awaiting Construction,,,-0.747,51.387,
19375,Application Submitted,,,-1.979,51.509,35571
19376,Awaiting Construction,0.34,,-2.268,53.477,6089
19377,Application Submitted,,,-2.616,51.394,
19378,Awaiting Construction,15.0,,0.554,52.536,246000
19379,Revised,0.21,,-2.377,53.744,3653
19380,Awaiting Construction,0.17,,-0.894,52.241,2903
19381,Awaiting Construction,0.15,,-1.699,52.531,2528
19382,Awaiting Construction,,,-1.045,53.952,
19383,Awaiting Construction,0.34,,-3.077,53.375,6089
19389,Application Submitted,40.0,,-2.299,51.884,691400
19392,Awaiting Construction,0.38,,-1.205,51.73,6838
19393,Awaiting Construction,0.15,,-2.079,52.814,2528
19394,Awaiting Construction,0.22,,-2.506,53.242,3840
19397,Awaiting Construction,0.23,,-2.197,53.478,4028
19398,Awaiting Construction,0.39,,-2.247,53.443,7026
19401,Application Submitted,50.0,,0.023,51.191,890340
19405,Awaiting Construction,,,-1.209,52.579,
19406,Awaiting Construction,,,0.353,52.7,8000
19408,Awaiting Construction,0.17,,-1.034,52.84,2903
19409,Application Submitted,,,-2.807,53.074,16339
19415,Awaiting Construction,0.7,,-1.963,52.509,12835
19416,Revised,1.25,,-2.66,53.412,23141
19423,Application Submitted,46.41,,-0.945,52.193,869379
19431,Application Submitted,49.9,,-0.229,53.757,818300
19432,Application Submitted,,,0.295,51.868,
19433,Awaiting Construction,0.31,,-3.065,53.424,5527
19435,Awaiting Construction,0.66,,-3.483,58.52,12085
19443,Awaiting Construction,0.45,,-1.22,52.784,8150
19446,Awaiting Construction,0.61,,-1.548,52.278,11148
19448,Awaiting Construction,0.47,,-1.204,53.424,8525
19449,Awaiting Construction,0.22,,-0.108,53.204,3840
19450,Awaiting Construction,0.18,,-0.481,51.347,3091
19452,Awaiting Construction,49.99,,-2.866,51.394,883000
19453,Awaiting Construction,0.18,,-0.327,53.749,3091
19454,Awaiting Construction,0.35,,-2.534,53.409,6276
19455,Awaiting Construction,0.19,,-0.461,51.526,3278
19456,Awaiting Construction,1.35,,-2.995,51.122,25015
19457,Application Submitted,26.4,,-2.372,53.723,344000
19459,Awaiting Construction,1.0,,-2.212,53.003,18456
19460,Awaiting Construction,0.23,,1.181,52.612,4028
19463,Awaiting Construction,0.24,,1.132,52.059,4215
19464,Application Submitted,20.0,,-2.757,51.068,326000
19466,Awaiting Construction,0.24,,1.049,51.872,4215
19468,Awaiting Construction,0.19,,-3.193,55.983,3278
19473,Awaiting Construction,,,-4.114,50.417,
19475,Application Submitted,49.9,,-1.744,52.429,1040000
19476,Application Submitted,5.0,,-1.744,52.429,93411
19477,Awaiting Construction,0.15,,-1.736,52.46,2528
19478,Application Submitted,16.0,,-0.245,51.735,220600
19481,Awaiting Construction,0.15,,-3.202,55.93,2528
19482,Awaiting Construction,3.06,,-2.15,53.542,57058
19484,Awaiting Construction,,,-1.186,52.967,
19487,Awaiting Construction,0.19,,-0.014,51.134,3278
19488,Awaiting Construction,0.29,,-0.853,53.93,5152
19492,Awaiting Construction,0.69,,-0.978,53.973,12647
19495,Awaiting Construction,0.54,,-0.823,51.814,7176
19498,Awaiting Construction,0.23,,-2.432,53.412,4028
19499,Application Submitted,,,-2.306,51.994,37000
19501,Awaiting Construction,0.23,,-0.736,52.004,4028
19502,Revised,,,-2.785,53.42,
19503,Awaiting Construction,0.24,,-0.798,53.08,4215
19504,Awaiting Construction,0.81,,-1.245,53.111,14896
19505,Awaiting Construction,,,1.214,52.027,
19512,Revised,,,-2.185,53.396,
19515,Awaiting Construction,0.22,,-2.279,53.495,3840
19520,Application Submitted,2.0,,-2.632,51.405,37195
19524,Awaiting Construction,0.33,,-2.608,56.572,6183
19526,Awaiting Construction,0.46,,-1.504,52.414,8337
19533,Awaiting Construction,0.28,,-0.028,51.018,4965
19536,Awaiting Construction,2.56,,-0.545,51.345,47689
19538,Awaiting Construction,0.41,,-1.141,51.355,7401
19539,Awaiting Construction,0.2,,-1.503,52.413,3465
19542,Application Submitted,49.9,,-0.779,53.593,851000
19543,Awaiting Construction,0.3,,-1.253,51.513,10000
19545,Awaiting Construction,0.3,,-1.411,52.433,5339
19546,Application Submitted,1.0,,-3.967,55.881,18456
19547,Awaiting Construction,0.3,,-2.46,52.93,5339
19548,Awaiting Construction,0.33,,-0.73,52.669,5901
19549,Awaiting Construction,0.86,,-3.511,52.515,15833
19551,Awaiting Construction,0.25,,-1.472,53.727,4402
19555,Application Submitted,0.5,,-4.379,53.29,9900
19557,Awaiting Construction,0.79,,0.867,51.159,14521
19558,Awaiting Construction,0.36,,-2.253,53.462,6464
19562,Application Submitted,49.9,,-0.033,52.664,804000
19564,Awaiting Construction,0.26,,-1.866,52.355,4590
19566,Awaiting Construction,0.18,,-1.477,53.757,3091
19567,Application Submitted,15.0,,-4.035,51.711,280797
19594,Awaiting Construction,0.27,,-0.304,51.539,4777
19595,Application Submitted,39.0,,-3.404,56.387,588500
19627,Operational,0.37,2025-03-31,-0.992,51.138,6651
19629,Awaiting Construction,0.15,,0.072,51.58,2528
19631,Awaiting Construction,0.66,,-3.498,58.522,12085
19632,Awaiting Construction,,,-1.489,53.692,
19638,Awaiting Construction,0.22,,1.332,51.973,3840
19643,Awaiting Construction,,,-4.306,51.851,8800
19647,Awaiting Construction,0.39,,-1.413,53.414,7026
19648,Application Submitted,49.9,,-0.74,53.614,991700
19652,Application Submitted,35.0,,-1.189,52.304,717000
19653,Application Submitted,23.5,,-1.637,54.357,325900
19654,Awaiting Construction,0.37,,-1.509,54.984,6651
19655,Awaiting Construction,,,-2.393,51.204,
19657,Application Submitted,16.0,,-1.568,52.873,230000
19658,Application Submitted,49.9,,-1.117,54.033,950000
19661,Awaiting Construction,0.44,,-0.172,51.127,7963
19663,Revised,,,-2.911,53.518,
19669,Application Submitted,0.27,,0.422,51.049,4168
19672,Awaiting Construction,1.88,,-0.826,52.453,34946
19677,Awaiting Construction,,,0.288,51.156,4752
19678,Awaiting Construction,0.52,,-0.294,52.21,9462
19679,Awaiting Construction,0.35,,-0.184,51.134,6276
19680,Awaiting Construction,,,-1.668,53.789,
19682,Awaiting Construction,0.44,,-5.068,50.261,7963
19687,Awaiting Construction,0.22,,0.394,52.294,3840
19688,Awaiting Construction,0.28,,-0.727,52.403,4965
19690,Awaiting Construction,0.2,,-1.331,52.648,3465
19695,Awaiting Construction,,,-1.461,54.977,
19698,Application Submitted,0.28,,0.062,51.866,4965
19699,Awaiting Construction,0.92,,-0.858,52.221,16957
19701,Awaiting Construction,0.4,,1.033,51.265,7213
19702,Awaiting Construction,0.39,,-0.023,51.424,7026
19703,Application Submitted,0.15,,-0.668,53.588,2528
19704,Awaiting Construction,0.23,,-1.779,53.644,3990
19705,Awaiting Construction,0.68,,-1.462,53.446,12460
19706,Awaiting Construction,1.27,,-2.041,52.552,23516
19707,Awaiting Construction,0.21,,0.447,52.089,3653
19708,Application Submitted,0.26,,-2.126,52.605,4590
19709,Awaiting Construction,1.0,,-0.086,51.391,18456
19711,Awaiting Construction,0.32,,-2.964,51.335,5714
19712,Awaiting Construction,0.26,,-1.79,51.044,4590
19716,Application Submitted,35.0,,-3.299,50.777,624800
19718,Awaiting Construction,0.3,,-2.165,53.533,5339
19720,Application Submitted,,,-2.584,51.403,11235
19722,Application Submitted,1.85,,-3.033,52.884,34384
19723,Application Submitted,25.0,,-1.453,52.444,510000
19724,Application Submitted,25.3,,-1.458,54.717,336000
19726,Awaiting Construction,1.0,,0.98,51.915,18300
19728,Awaiting Construction,0.3,,-1.167,53.713,5339
19729,Awaiting Construction,0.62,,-1.461,53.822,11336
19730,Awaiting Construction,,,0.11,52.204,4233
19731,Application Submitted,,,-2.42,50.638,8765
19733,Application Submitted,27.0,,-1.697,54.673,470000
19735,Awaiting Construction,0.29,,0.354,51.188,5152
19736,Application Submitted,,,0.265,51.135,6000
19737,Awaiting Construction,0.34,,-0.311,52.543,6089
19738,Awaiting Construction,0.33,,0.27,50.89,5901
19740,Awaiting Construction,0.21,,-1.535,54.792,3653
19741,Application Submitted,0.41,,-3.483,52.537,7600
19742,Revised,,,0.141,52.175,
19743,Awaiting Construction,0.2,,0.026,52.366,3465
19744,Awaiting Construction,0.25,,-1.509,54.972,4402
19745,Awaiting Construction,2.1,,-0.162,51.219,39069
