# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 60.600, -0.690 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW
# Example of the parameters returned from the API which were used to generate one of the CSV files which has been used to form this CSV:
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW"}, "params": {"local_time": "true", "header": "true", "lat": "60.6", "lon": "-0.69", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "false"}}
time,8409a09ffffffff,8409a41ffffffff,8409a43ffffffff,8409a45ffffffff,8409a47ffffffff,8409a55ffffffff,8409a69ffffffff,8409a6bffffffff,8418219ffffffff,841821dffffffff,8418251ffffffff,8418253ffffffff,8418257ffffffff,8418259ffffffff,841825bffffffff,8418299ffffffff,84182d3ffffffff,841870dffffffff,8418741ffffffff,8418743ffffffff,8418747ffffffff,8418749ffffffff,841874bffffffff,841875dffffffff,8419013ffffffff,8419017ffffffff,841901bffffffff,8419081ffffffff,8419083ffffffff,8419087ffffffff,8419089ffffffff,841908bffffffff,841908dffffffff,8419091ffffffff,8419093ffffffff,8419095ffffffff,8419097ffffffff,8419099ffffffff,841909bffffffff,841909dffffffff,84190a9ffffffff,84190b1ffffffff,84190b3ffffffff,84190b9ffffffff,84190bbffffffff,84190c1ffffffff,84190c3ffffffff,84190c5ffffffff,84190c7ffffffff,84190c9ffffffff,84190cbffffffff,84190d1ffffffff,84190d3ffffffff,84190d5ffffffff,84190d7ffffffff,84190d9ffffffff,84190dbffffffff,84190ddffffffff,84190e1ffffffff,84190e3ffffffff,84190e9ffffffff,84190ebffffffff,8419281ffffffff,8419283ffffffff,8419287ffffffff,8419289ffffffff,841928dffffffff,8419293ffffffff,8419297ffffffff,84192a1ffffffff,84192a3ffffffff,84192abffffffff,84192b1ffffffff,84192b3ffffffff,84192b5ffffffff,84192b7ffffffff,84192b9ffffffff,84192bbffffffff,84192bdffffffff,84192c3ffffffff,84192c7ffffffff,8419401ffffffff,8419403ffffffff,8419405ffffffff,8419407ffffffff,841940dffffffff,8419411ffffffff,8419413ffffffff,8419415ffffffff,8419417ffffffff,841941bffffffff,8419421ffffffff,8419423ffffffff,8419425ffffffff,8419427ffffffff,8419429ffffffff,841942bffffffff,841942dffffffff,8419431ffffffff,8419433ffffffff,8419435ffffffff,8419437ffffffff,8419439ffffffff,841943bffffffff,841943dffffffff,8419461ffffffff,8419463ffffffff,8419465ffffffff,8419467ffffffff,841946bffffffff,841946dffffffff,8419485ffffffff,841948dffffffff,84194a1ffffffff,84194a5ffffffff,84194a7ffffffff,84194a9ffffffff,84194abffffffff,84194adffffffff,84194c5ffffffff,84194e1ffffffff,84194e3ffffffff,84194e5ffffffff,84194e7ffffffff,84194e9ffffffff,84194ebffffffff,84194edffffffff,8419509ffffffff,841950bffffffff,841950dffffffff,8419511ffffffff,8419513ffffffff,8419517ffffffff,8419519ffffffff,841951bffffffff,8419521ffffffff,8419525ffffffff,8419529ffffffff,841952dffffffff,8419531ffffffff,8419533ffffffff,841953bffffffff,8419541ffffffff,8419543ffffffff,8419545ffffffff,8419547ffffffff,8419549ffffffff,841954bffffffff,841954dffffffff,8419551ffffffff,8419553ffffffff,8419555ffffffff,8419557ffffffff,8419559ffffffff,841955bffffffff,841955dffffffff,8419563ffffffff,8419565ffffffff,8419567ffffffff,8419569ffffffff,841956bffffffff,841956dffffffff,8419581ffffffff,8419583ffffffff,8419585ffffffff,8419587ffffffff,8419589ffffffff,841958bffffffff,841958dffffffff,8419591ffffffff,8419593ffffffff,8419595ffffffff,8419597ffffffff,8419599ffffffff,841959bffffffff,841959dffffffff,84195a1ffffffff,84195a3ffffffff,84195a5ffffffff,84195a9ffffffff,84195abffffffff,84195adffffffff,84195b1ffffffff,84195b5ffffffff,84195b7ffffffff,84195b9ffffffff,84195bbffffffff,84195bdffffffff,84195c1ffffffff,84195c3ffffffff,84195c5ffffffff,84195c7ffffffff,84195c9ffffffff,84195cbffffffff,84195cdffffffff,84195d1ffffffff,84195d3ffffffff,84195d5ffffffff,84195d7ffffffff,84195d9ffffffff,84195dbffffffff,84195ddffffffff,84195e1ffffffff,84195e3ffffffff,84195e5ffffffff,84195e7ffffffff,84195e9ffffffff,84195ebffffffff,84195edffffffff,8419721ffffffff,8419723ffffffff,8419725ffffffff,8419727ffffffff,8419729ffffffff,841972bffffffff,841972dffffffff,8419731ffffffff,8419733ffffffff,8419735ffffffff,8419737ffffffff,8419739ffffffff,841973bffffffff,841973dffffffff,8419761ffffffff,8419763ffffffff,8419765ffffffff,8419767ffffffff,8419769ffffffff,841976bffffffff,841976dffffffff
2019-10-09 07:00,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,0,0,0,1,1,0,1,1,1,0,1,0,2,2,1,2,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,1,2,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,4,3,4,1,1,1,0,0,3,1,4,2,4,3,3,2,3,2,3,1,2,1,1,0,3,1,1,0,2,4,2,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,2,1,2,2,3,1,2,1,2,2,2,1,3,2,2,1,1,2,2,1
2019-10-09 08:00,1,5,3,5,3,2,5,2,12,10,12,13,10,14,15,18,18,9,5,7,7,4,4,6,0,0,0,5,6,7,4,4,4,5,10,6,9,4,8,4,5,10,13,7,9,3,3,2,4,2,3,2,4,3,3,4,3,4,1,3,0,2,6,6,4,7,4,12,7,0,2,2,6,7,5,6,6,6,4,6,3,8,8,6,8,6,4,3,6,4,3,4,6,4,4,5,5,4,8,6,7,7,9,6,8,4,5,5,4,5,5,3,3,4,5,3,4,3,6,3,4,4,5,5,4,3,4,21,19,21,9,7,12,6,5,22,16,23,18,20,19,18,11,16,13,17,9,12,9,10,5,17,10,7,5,12,22,15,19,14,18,12,3,3,4,3,3,3,4,3,2,3,3,4,3,3,8,5,13,8,4,13,3,4,5,3,3,3,5,4,5,4,5,6,5,5,5,4,4,6,6,6,9,7,14,11,8,5,15,12,13,8,11,10,17,6,10,6,10,10,12,8,13,10,11,6,7,10,11,8
2019-10-09 09:00,6,13,9,12,9,6,10,9,26,16,21,26,19,28,27,42,41,21,17,20,20,15,14,20,2,2,2,10,13,13,8,10,8,15,22,17,21,11,19,13,12,22,29,17,23,6,6,6,7,4,6,6,9,7,8,9,7,9,4,7,3,4,8,10,7,10,5,26,16,2,4,4,11,14,8,13,11,14,7,8,5,15,17,12,16,12,10,8,15,11,6,11,11,14,12,10,11,12,16,16,13,13,21,16,14,11,11,14,11,11,15,8,7,8,9,6,11,8,11,6,12,11,16,13,10,8,14,36,35,36,28,24,31,20,18,41,34,41,33,40,37,36,20,27,26,27,14,20,19,26,16,33,25,21,15,26,39,29,34,28,31,27,9,8,18,12,8,7,15,7,7,7,7,8,7,7,32,19,38,29,20,36,11,15,15,9,8,14,10,8,16,11,11,10,14,10,9,8,7,13,12,10,29,26,34,32,29,23,32,24,24,17,22,22,33,14,25,20,18,22,33,24,28,17,23,10,13,21,23,16
2019-10-09 10:00,16,19,17,16,16,15,15,16,24,18,22,28,19,31,33,54,54,39,32,34,39,36,28,40,6,4,5,20,28,29,14,19,14,32,36,37,39,26,33,27,22,35,37,33,39,11,12,10,10,8,12,7,22,12,17,16,11,17,8,13,5,8,9,14,9,10,6,37,24,3,6,5,18,29,12,25,15,23,10,10,8,22,27,18,21,20,19,16,28,23,11,22,19,34,29,18,17,31,20,20,17,15,26,24,18,20,17,34,22,19,30,17,15,15,12,12,20,16,16,12,24,22,22,21,20,17,24,48,47,49,42,41,44,34,36,53,39,54,42,55,52,51,33,43,38,41,22,35,30,40,34,44,36,45,44,43,50,38,44,38,42,40,29,21,41,33,24,16,37,12,11,17,14,11,10,14,52,41,53,48,44,50,27,34,32,25,20,34,26,19,38,32,23,17,34,13,12,15,12,16,16,14,46,45,48,48,45,42,47,36,36,37,35,35,45,30,49,46,36,43,52,44,46,24,35,16,20,30,34,26
2019-10-09 11:00,20,21,20,18,18,20,17,19,19,18,21,21,19,28,26,55,58,54,38,45,47,40,39,50,6,4,8,25,36,33,16,22,16,35,41,34,38,33,42,32,19,33,33,38,34,10,11,9,10,11,14,13,30,14,22,25,18,22,8,13,6,9,9,16,11,8,5,41,31,5,10,8,25,45,20,36,18,30,15,10,7,26,30,25,24,26,29,24,32,29,17,41,36,49,47,33,27,46,22,21,29,22,25,25,22,32,27,47,38,27,46,24,25,16,17,19,22,21,18,21,26,28,21,22,27,27,26,52,55,52,56,53,54,50,50,49,28,56,34,62,60,60,37,47,41,43,30,43,35,49,50,50,50,53,54,50,54,32,42,42,45,40,47,42,51,48,48,43,50,27,24,34,30,23,21,34,57,48,58,55,52,55,44,46,48,41,39,47,48,45,51,49,42,35,50,24,19,37,28,20,19,29,55,53,56,55,54,52,55,42,43,46,41,44,51,40,56,55,45,51,61,57,54,38,46,27,30,39,43,38
2019-10-09 12:00,19,22,20,24,21,20,23,26,17,21,23,18,21,29,21,42,41,57,33,43,45,35,35,52,7,5,11,19,27,32,13,18,15,26,31,28,30,26,30,25,23,39,32,36,34,11,11,10,9,11,15,22,28,16,22,32,22,27,8,15,6,10,9,16,18,7,4,42,35,8,14,15,25,50,17,39,19,33,19,9,5,30,30,35,33,31,33,30,28,26,30,50,47,54,53,47,40,54,31,25,43,36,28,24,38,47,39,56,54,36,59,25,28,23,28,29,22,21,24,28,22,26,22,23,26,27,22,50,55,50,60,56,56,54,55,30,18,38,22,61,59,60,30,42,34,39,28,39,28,48,54,47,51,52,55,46,45,24,27,34,40,28,48,46,52,48,49,46,52,37,34,42,43,37,31,42,52,41,48,53,50,46,46,39,49,46,51,43,52,50,54,51,51,47,55,39,33,48,47,31,27,44,56,55,55,53,57,55,56,41,41,35,35,48,50,38,55,56,43,48,62,62,52,51,53,37,39,47,48,50
2019-10-09 13:00,20,21,20,18,21,18,15,22,15,20,21,16,18,31,18,41,34,58,32,39,50,26,28,45,6,5,8,19,26,31,13,17,13,18,19,25,22,20,20,20,17,48,34,39,33,9,10,8,8,11,13,19,26,14,18,29,26,20,6,12,5,8,9,16,17,6,5,35,32,7,12,14,23,45,17,30,18,31,17,6,5,34,33,42,38,38,27,23,27,23,27,49,47,50,51,48,44,50,37,33,44,40,36,29,41,49,47,48,50,46,54,21,21,27,31,31,23,22,30,21,20,21,28,25,19,18,23,42,48,36,55,52,50,50,52,16,14,19,15,36,40,51,21,33,21,29,18,27,17,36,47,37,44,39,46,32,25,22,18,21,25,23,45,44,40,40,44,43,45,39,42,43,46,35,34,41,37,31,37,30,37,26,38,30,40,41,46,34,48,45,50,47,49,44,52,38,35,41,36,37,33,41,48,40,37,33,51,51,45,37,34,32,27,38,44,37,44,44,30,32,54,54,44,50,43,38,38,44,50,48
2019-10-09 14:00,16,9,13,6,11,14,5,9,14,15,22,15,18,31,16,34,30,46,33,41,46,22,30,40,4,4,6,13,19,20,9,13,9,20,17,25,23,17,19,18,11,37,35,28,31,7,8,5,5,8,10,14,19,10,14,20,18,16,4,8,4,5,7,15,10,7,5,28,28,6,8,8,15,29,11,21,13,22,10,6,4,31,31,36,33,37,23,18,30,24,19,41,39,40,41,40,37,38,32,30,36,33,32,29,34,38,39,34,39,40,38,16,13,23,28,30,22,19,26,11,22,20,27,25,19,15,26,23,30,15,41,38,26,39,42,10,12,11,11,11,10,17,12,22,12,15,14,22,11,23,35,28,33,25,32,23,13,20,13,17,14,24,28,28,18,24,36,34,26,33,34,32,33,33,32,34,24,22,29,16,23,22,28,24,34,28,33,24,38,36,37,36,39,35,41,31,28,34,34,30,27,33,13,16,10,13,28,29,14,28,26,24,20,28,35,26,32,31,24,22,39,37,34,38,33,26,27,35,39,36
2019-10-09 15:00,7,3,5,2,3,8,2,2,13,10,17,14,14,25,16,20,17,30,19,26,27,11,20,30,2,4,2,7,10,11,5,7,4,12,12,17,19,8,11,9,4,25,29,18,24,4,5,2,3,5,7,7,10,6,7,12,9,10,1,3,2,2,6,9,8,5,4,16,15,3,6,6,12,20,9,15,10,15,8,4,3,20,19,24,22,23,18,13,19,18,11,26,24,25,25,26,25,24,20,19,21,19,20,19,22,20,24,19,23,22,18,12,10,19,21,20,16,14,18,9,16,15,18,17,16,13,18,9,10,7,18,15,7,21,24,8,12,7,11,5,5,5,10,12,10,9,14,15,10,14,22,11,16,15,20,12,8,20,12,14,9,26,12,14,10,14,10,11,8,19,20,16,20,21,20,15,11,9,14,8,11,11,17,13,26,13,20,11,19,16,13,12,23,20,21,20,20,16,19,19,18,19,3,6,5,6,7,6,3,18,19,15,15,20,23,16,20,18,18,13,25,21,23,20,22,14,15,19,21,21
2019-10-09 16:00,0,0,0,0,0,1,0,0,6,5,11,8,8,14,9,10,6,16,8,8,13,4,7,12,1,2,1,2,4,5,1,3,1,10,9,10,12,6,9,5,2,14,15,8,13,1,1,1,1,1,2,3,5,2,4,4,3,4,0,1,1,1,3,5,4,2,1,5,6,0,2,2,6,9,4,6,6,8,4,1,1,6,6,8,7,8,5,5,6,5,4,8,8,5,6,9,8,8,6,6,6,6,6,6,7,7,8,8,9,5,9,5,4,7,6,6,6,6,7,4,5,6,6,6,5,4,6,2,2,3,2,2,1,3,4,6,7,6,7,3,3,1,4,3,5,3,5,5,6,4,4,2,2,7,7,5,5,11,7,9,5,14,4,6,3,4,3,4,3,7,8,7,9,5,6,5,3,3,6,2,2,3,7,5,11,6,10,4,4,3,2,2,6,5,4,4,5,3,3,6,6,4,1,2,2,2,1,1,0,7,7,8,7,7,8,7,10,9,7,8,11,10,9,8,7,5,6,7,6,9
2019-10-09 17:00,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
